"ResponseId","participant_code","item_name","response_first","response_second","response_both"
"R_2B9emTR3dGr6HGk","138","microscope_3","台","没有","台"
"R_2B9emTR3dGr6HGk","138","microwave_2","台","个","台"
"R_2B9emTR3dGr6HGk","138","mincer_2","台","没有","台"
"R_2B9emTR3dGr6HGk","138","mirror_3","面","个","面"
"R_2B9emTR3dGr6HGk","138","monitor_2","台","没有","台"
"R_2B9emTR3dGr6HGk","138","motorcycle_3","辆","架","辆"
"R_2B9emTR3dGr6HGk","138","nailclippers_2","把","个","把"
"R_2B9emTR3dGr6HGk","138","pakchoi_3","颗","没有","颗"
"R_2B9emTR3dGr6HGk","138","paperclip_4","个","颗","颗"
"R_2B9emTR3dGr6HGk","138","piano_3","架","座","架"
"R_2B9emTR3dGr6HGk","138","pipe_3","把","支","把"
"R_2B9emTR3dGr6HGk","138","plane_4","台","架","台"
"R_2B9emTR3dGr6HGk","138","popsicle_4","只","个","只"
"R_2B9emTR3dGr6HGk","138","printer_4","台","没有","台"
"R_2B9emTR3dGr6HGk","138","racket_4","把","个","把"
"R_2B9emTR3dGr6HGk","138","scissors_4","把","个","把"
"R_2B9emTR3dGr6HGk","138","screwdriver_2","把","个","把"
"R_2B9emTR3dGr6HGk","138","screwnut_4","个","颗","颗"
"R_2B9emTR3dGr6HGk","138","silvermedal_2","块","个","块"
"R_2B9emTR3dGr6HGk","138","slingshot_2","个","架","架"
"R_2B9emTR3dGr6HGk","138","sofa_4","个","没有","没有"
"R_2B9emTR3dGr6HGk","138","spoon_4","把","个","把"
"R_2B9emTR3dGr6HGk","138","stapler_4","个","台","台"
"R_2B9emTR3dGr6HGk","138","telescope_2","台","没有","台"
"R_2B9emTR3dGr6HGk","138","thermometer_3","只","个","只"
"R_2B9emTR3dGr6HGk","138","tie_3","个","枚","枚"
"R_2B9emTR3dGr6HGk","138","toothbrush_4","把","没有","把"
"R_2B9emTR3dGr6HGk","138","torch_2","个","没有","没有"
"R_2B9emTR3dGr6HGk","138","triangleruler_4","把","没有","把"
"R_2B9emTR3dGr6HGk","138","truck_3","辆","没有","辆"
"R_2B9emTR3dGr6HGk","138","tv_2","台","没有","台"
"R_2B9emTR3dGr6HGk","138","washingmachine_2","台","没有","台"
"R_2B9emTR3dGr6HGk","138","watch_3","个","没有","没有"
"R_2B9emTR3dGr6HGk","138","woodendoor_2","扇","没有","扇"
"R_2Bb5JU27lLoOyFi","167","abacus_3","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","axe_2","把","个","把"
"R_2Bb5JU27lLoOyFi","167","balance_2","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","belt_3","条","个","条"
"R_2Bb5JU27lLoOyFi","167","bicycle_2","辆","个","辆"
"R_2Bb5JU27lLoOyFi","167","blackboard_2","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","bow_4","把","个","把"
"R_2Bb5JU27lLoOyFi","167","bracelet_3","个","支","支"
"R_2Bb5JU27lLoOyFi","167","broom_2","个","把","把"
"R_2Bb5JU27lLoOyFi","167","brush_3","把","个","把"
"R_2Bb5JU27lLoOyFi","167","cabbage_2","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","camera_3","台","个","台"
"R_2Bb5JU27lLoOyFi","167","coffeemachine_3","台","个","台"
"R_2Bb5JU27lLoOyFi","167","comb_4","把","个","把"
"R_2Bb5JU27lLoOyFi","167","desklamp_3","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","draftingcomp_4","个","支","支"
"R_2Bb5JU27lLoOyFi","167","egg_4","个","枚","枚"
"R_2Bb5JU27lLoOyFi","167","fan_3","台","个","台"
"R_2Bb5JU27lLoOyFi","167","garlic_4","头","个","头"
"R_2Bb5JU27lLoOyFi","167","glove_3","个","只","只"
"R_2Bb5JU27lLoOyFi","167","guitar_3","把","个","把"
"R_2Bb5JU27lLoOyFi","167","hairblower_2","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","hammer_4","个","把","把"
"R_2Bb5JU27lLoOyFi","167","handfan_4","把","支","把"
"R_2Bb5JU27lLoOyFi","167","harp_2","台","支","台"
"R_2Bb5JU27lLoOyFi","167","hat_2","顶","个","顶"
"R_2Bb5JU27lLoOyFi","167","iron_4","台","个","台"
"R_2Bb5JU27lLoOyFi","167","key_3","把","没有","把"
"R_2Bb5JU27lLoOyFi","167","laptop_3","台","个","台"
"R_2Bb5JU27lLoOyFi","167","lighthouse_2","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","microscope_3","个","台","台"
"R_2Bb5JU27lLoOyFi","167","microwave_2","台","个","台"
"R_2Bb5JU27lLoOyFi","167","mincer_2","个","台","台"
"R_2Bb5JU27lLoOyFi","167","mirror_3","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","monitor_2","个","台","台"
"R_2Bb5JU27lLoOyFi","167","motorcycle_3","辆","台","辆"
"R_2Bb5JU27lLoOyFi","167","nailclippers_2","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","pakchoi_3","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","paperclip_4","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","piano_3","架","台","架"
"R_2Bb5JU27lLoOyFi","167","pipe_3","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","plane_4","架","没有","架"
"R_2Bb5JU27lLoOyFi","167","popsicle_4","支","个","支"
"R_2Bb5JU27lLoOyFi","167","printer_4","台","个","台"
"R_2Bb5JU27lLoOyFi","167","racket_4","个","支","支"
"R_2Bb5JU27lLoOyFi","167","scissors_4","把","没有","把"
"R_2Bb5JU27lLoOyFi","167","screwdriver_2","把","个","把"
"R_2Bb5JU27lLoOyFi","167","screwnut_4","个","支","支"
"R_2Bb5JU27lLoOyFi","167","silvermedal_2","个","枚","枚"
"R_2Bb5JU27lLoOyFi","167","slingshot_2","个","把","把"
"R_2Bb5JU27lLoOyFi","167","sofa_4","个","把","把"
"R_2Bb5JU27lLoOyFi","167","spoon_4","把","支","把"
"R_2Bb5JU27lLoOyFi","167","stapler_4","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","telescope_2","架","个","架"
"R_2Bb5JU27lLoOyFi","167","thermometer_3","支","个","支"
"R_2Bb5JU27lLoOyFi","167","tie_3","条","个","条"
"R_2Bb5JU27lLoOyFi","167","toothbrush_4","把","个","把"
"R_2Bb5JU27lLoOyFi","167","torch_2","个","没有","没有"
"R_2Bb5JU27lLoOyFi","167","triangleruler_4","个","把","把"
"R_2Bb5JU27lLoOyFi","167","truck_3","辆","没有","辆"
"R_2Bb5JU27lLoOyFi","167","tv_2","台","个","台"
"R_2Bb5JU27lLoOyFi","167","washingmachine_2","台","个","台"
"R_2Bb5JU27lLoOyFi","167","watch_3","支","块","支"
"R_2Bb5JU27lLoOyFi","167","woodendoor_2","扇","个","扇"
"R_2ctEQEeiyVuOSLU","113","abacus_3","架","个","架"
"R_2ctEQEeiyVuOSLU","113","axe_2","把","个","把"
"R_2ctEQEeiyVuOSLU","113","balance_2","座","个","座"
"R_2ctEQEeiyVuOSLU","113","belt_3","条","个","条"
"R_2ctEQEeiyVuOSLU","113","bicycle_2","辆","个","辆"
"R_2ctEQEeiyVuOSLU","113","blackboard_2","个","没有","没有"
"R_2ctEQEeiyVuOSLU","113","bow_4","把","个","把"
"R_2ctEQEeiyVuOSLU","113","bracelet_3","只","个","只"
"R_2ctEQEeiyVuOSLU","113","broom_2","把","个","把"
"R_2ctEQEeiyVuOSLU","113","brush_3","把","个","把"
"R_2ctEQEeiyVuOSLU","113","cabbage_2","个","没有","没有"
"R_2ctEQEeiyVuOSLU","113","camera_3","架","个","架"
"R_2ctEQEeiyVuOSLU","113","coffeemachine_3","台","个","台"
"R_2ctEQEeiyVuOSLU","113","comb_4","把","个","把"
"R_2ctEQEeiyVuOSLU","113","desklamp_3","台","个","台"
"R_2ctEQEeiyVuOSLU","113","draftingcomp_4","个","没有","没有"
"R_2ctEQEeiyVuOSLU","113","egg_4","只","个","只"
"R_2ctEQEeiyVuOSLU","113","fan_3","台","个","台"
"R_2ctEQEeiyVuOSLU","113","garlic_4","只","个","只"
"R_2ctEQEeiyVuOSLU","113","glove_3","只","个","只"
"R_2ctEQEeiyVuOSLU","113","guitar_3","只","把","只"
"R_2ctEQEeiyVuOSLU","113","hairblower_2","只","个","只"
"R_2ctEQEeiyVuOSLU","113","hammer_4","把","个","把"
"R_2ctEQEeiyVuOSLU","113","handfan_4","把","个","把"
"R_2ctEQEeiyVuOSLU","113","harp_2","架","个","架"
"R_2ctEQEeiyVuOSLU","113","hat_2","顶","个","顶"
"R_2ctEQEeiyVuOSLU","113","iron_4","台","个","台"
"R_2ctEQEeiyVuOSLU","113","key_3","只","个","只"
"R_2ctEQEeiyVuOSLU","113","laptop_3","台","个","台"
"R_2ctEQEeiyVuOSLU","113","lighthouse_2","座","个","座"
"R_2ctEQEeiyVuOSLU","113","microscope_3","台","个","台"
"R_2ctEQEeiyVuOSLU","113","microwave_2","台","个","台"
"R_2ctEQEeiyVuOSLU","113","mincer_2","台","没有","台"
"R_2ctEQEeiyVuOSLU","113","mirror_3","面","只","面"
"R_2ctEQEeiyVuOSLU","113","monitor_2","台","没有","台"
"R_2ctEQEeiyVuOSLU","113","motorcycle_3","台","个","台"
"R_2ctEQEeiyVuOSLU","113","nailclippers_2","个","没有","没有"
"R_2ctEQEeiyVuOSLU","113","pakchoi_3","把","个","把"
"R_2ctEQEeiyVuOSLU","113","paperclip_4","枚","个","枚"
"R_2ctEQEeiyVuOSLU","113","piano_3","架","个","架"
"R_2ctEQEeiyVuOSLU","113","pipe_3","只","个","只"
"R_2ctEQEeiyVuOSLU","113","plane_4","架","没有","架"
"R_2ctEQEeiyVuOSLU","113","popsicle_4","个","只","只"
"R_2ctEQEeiyVuOSLU","113","printer_4","台","个","台"
"R_2ctEQEeiyVuOSLU","113","racket_4","把","个","把"
"R_2ctEQEeiyVuOSLU","113","scissors_4","把","个","把"
"R_2ctEQEeiyVuOSLU","113","screwdriver_2","把","个","把"
"R_2ctEQEeiyVuOSLU","113","screwnut_4","枚","个","枚"
"R_2ctEQEeiyVuOSLU","113","silvermedal_2","枚","个","枚"
"R_2ctEQEeiyVuOSLU","113","slingshot_2","把","个","把"
"R_2ctEQEeiyVuOSLU","113","sofa_4","座","个","座"
"R_2ctEQEeiyVuOSLU","113","spoon_4","只","个","只"
"R_2ctEQEeiyVuOSLU","113","stapler_4","只","个","只"
"R_2ctEQEeiyVuOSLU","113","telescope_2","架","台","架"
"R_2ctEQEeiyVuOSLU","113","thermometer_3","只","个","只"
"R_2ctEQEeiyVuOSLU","113","tie_3","条","个","条"
"R_2ctEQEeiyVuOSLU","113","toothbrush_4","只","个","只"
"R_2ctEQEeiyVuOSLU","113","torch_2","只","个","只"
"R_2ctEQEeiyVuOSLU","113","triangleruler_4","只","个","只"
"R_2ctEQEeiyVuOSLU","113","truck_3","辆","个","辆"
"R_2ctEQEeiyVuOSLU","113","tv_2","台","个","台"
"R_2ctEQEeiyVuOSLU","113","washingmachine_2","台","个","台"
"R_2ctEQEeiyVuOSLU","113","watch_3","只","个","只"
"R_2ctEQEeiyVuOSLU","113","woodendoor_2","扇","个","扇"
"R_2dhlxFKIK6PRNAk","108","abacus_3","把","个","把"
"R_2dhlxFKIK6PRNAk","108","axe_2","把","个","把"
"R_2dhlxFKIK6PRNAk","108","balance_2","台","架","台"
"R_2dhlxFKIK6PRNAk","108","belt_3","条","没有","条"
"R_2dhlxFKIK6PRNAk","108","bicycle_2","辆","没有","辆"
"R_2dhlxFKIK6PRNAk","108","blackboard_2","块","个","块"
"R_2dhlxFKIK6PRNAk","108","bow_4","只","个","只"
"R_2dhlxFKIK6PRNAk","108","bracelet_3","只","个","只"
"R_2dhlxFKIK6PRNAk","108","broom_2","把","个","把"
"R_2dhlxFKIK6PRNAk","108","brush_3","把","没有","把"
"R_2dhlxFKIK6PRNAk","108","cabbage_2","个","没有","没有"
"R_2dhlxFKIK6PRNAk","108","camera_3","台","个","台"
"R_2dhlxFKIK6PRNAk","108","coffeemachine_3","台","个","台"
"R_2dhlxFKIK6PRNAk","108","comb_4","把","个","把"
"R_2dhlxFKIK6PRNAk","108","desklamp_3","顶","个","顶"
"R_2dhlxFKIK6PRNAk","108","draftingcomp_4","把","个","把"
"R_2dhlxFKIK6PRNAk","108","egg_4","个","只","只"
"R_2dhlxFKIK6PRNAk","108","fan_3","台","架","台"
"R_2dhlxFKIK6PRNAk","108","garlic_4","把","个","把"
"R_2dhlxFKIK6PRNAk","108","glove_3","只","个","只"
"R_2dhlxFKIK6PRNAk","108","guitar_3","架","个","架"
"R_2dhlxFKIK6PRNAk","108","hairblower_2","台","个","台"
"R_2dhlxFKIK6PRNAk","108","hammer_4","把","个","把"
"R_2dhlxFKIK6PRNAk","108","handfan_4","把","面","把"
"R_2dhlxFKIK6PRNAk","108","harp_2","架","个","架"
"R_2dhlxFKIK6PRNAk","108","hat_2","顶","个","顶"
"R_2dhlxFKIK6PRNAk","108","iron_4","台","个","台"
"R_2dhlxFKIK6PRNAk","108","key_3","个","没有","没有"
"R_2dhlxFKIK6PRNAk","108","laptop_3","台","个","台"
"R_2dhlxFKIK6PRNAk","108","lighthouse_2","座","个","座"
"R_2dhlxFKIK6PRNAk","108","microscope_3","台","架","台"
"R_2dhlxFKIK6PRNAk","108","microwave_2","台","个","台"
"R_2dhlxFKIK6PRNAk","108","mincer_2","台","架","台"
"R_2dhlxFKIK6PRNAk","108","mirror_3","面","没有","面"
"R_2dhlxFKIK6PRNAk","108","monitor_2","台","个","台"
"R_2dhlxFKIK6PRNAk","108","motorcycle_3","辆","台","辆"
"R_2dhlxFKIK6PRNAk","108","nailclippers_2","个","只","只"
"R_2dhlxFKIK6PRNAk","108","pakchoi_3","把","个","把"
"R_2dhlxFKIK6PRNAk","108","paperclip_4","个","只","只"
"R_2dhlxFKIK6PRNAk","108","piano_3","架","台","架"
"R_2dhlxFKIK6PRNAk","108","pipe_3","只","个","只"
"R_2dhlxFKIK6PRNAk","108","plane_4","架","没有","架"
"R_2dhlxFKIK6PRNAk","108","popsicle_4","只","个","只"
"R_2dhlxFKIK6PRNAk","108","printer_4","台","架","台"
"R_2dhlxFKIK6PRNAk","108","racket_4","只","个","只"
"R_2dhlxFKIK6PRNAk","108","scissors_4","把","个","把"
"R_2dhlxFKIK6PRNAk","108","screwdriver_2","个","没有","没有"
"R_2dhlxFKIK6PRNAk","108","screwnut_4","个","只","只"
"R_2dhlxFKIK6PRNAk","108","silvermedal_2","块","只","块"
"R_2dhlxFKIK6PRNAk","108","slingshot_2","个","只","只"
"R_2dhlxFKIK6PRNAk","108","sofa_4","个","没有","没有"
"R_2dhlxFKIK6PRNAk","108","spoon_4","个","把","把"
"R_2dhlxFKIK6PRNAk","108","stapler_4","个","台","台"
"R_2dhlxFKIK6PRNAk","108","telescope_2","台","架","台"
"R_2dhlxFKIK6PRNAk","108","thermometer_3","个","只","只"
"R_2dhlxFKIK6PRNAk","108","tie_3","条","个","条"
"R_2dhlxFKIK6PRNAk","108","toothbrush_4","只","个","只"
"R_2dhlxFKIK6PRNAk","108","torch_2","个","只","只"
"R_2dhlxFKIK6PRNAk","108","triangleruler_4","把","个","把"
"R_2dhlxFKIK6PRNAk","108","truck_3","辆","台","辆"
"R_2dhlxFKIK6PRNAk","108","tv_2","台","个","台"
"R_2dhlxFKIK6PRNAk","108","washingmachine_2","台","个","台"
"R_2dhlxFKIK6PRNAk","108","watch_3","只","个","只"
"R_2dhlxFKIK6PRNAk","108","woodendoor_2","扇","没有","扇"
"R_2dnW1VRuA5YPzRf","123","abacus_3","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","axe_2","把","没有","把"
"R_2dnW1VRuA5YPzRf","123","balance_2","个","座","座"
"R_2dnW1VRuA5YPzRf","123","belt_3","个","条","条"
"R_2dnW1VRuA5YPzRf","123","bicycle_2","个","架","架"
"R_2dnW1VRuA5YPzRf","123","blackboard_2","块","个","块"
"R_2dnW1VRuA5YPzRf","123","bow_4","把","个","把"
"R_2dnW1VRuA5YPzRf","123","bracelet_3","块","个","块"
"R_2dnW1VRuA5YPzRf","123","broom_2","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","brush_3","个","把","把"
"R_2dnW1VRuA5YPzRf","123","cabbage_2","个","棵","棵"
"R_2dnW1VRuA5YPzRf","123","camera_3","个","架","架"
"R_2dnW1VRuA5YPzRf","123","coffeemachine_3","个","台","台"
"R_2dnW1VRuA5YPzRf","123","comb_4","把","个","把"
"R_2dnW1VRuA5YPzRf","123","desklamp_3","盏","个","盏"
"R_2dnW1VRuA5YPzRf","123","draftingcomp_4","个","块","块"
"R_2dnW1VRuA5YPzRf","123","egg_4","个","颗","颗"
"R_2dnW1VRuA5YPzRf","123","fan_3","架","个","架"
"R_2dnW1VRuA5YPzRf","123","garlic_4","头","个","头"
"R_2dnW1VRuA5YPzRf","123","glove_3","只","个","只"
"R_2dnW1VRuA5YPzRf","123","guitar_3","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","hairblower_2","台","个","台"
"R_2dnW1VRuA5YPzRf","123","hammer_4","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","handfan_4","把","个","把"
"R_2dnW1VRuA5YPzRf","123","harp_2","架","个","架"
"R_2dnW1VRuA5YPzRf","123","hat_2","顶","个","顶"
"R_2dnW1VRuA5YPzRf","123","iron_4","个","台","台"
"R_2dnW1VRuA5YPzRf","123","key_3","个","把","把"
"R_2dnW1VRuA5YPzRf","123","laptop_3","台","个","台"
"R_2dnW1VRuA5YPzRf","123","lighthouse_2","座","个","座"
"R_2dnW1VRuA5YPzRf","123","microscope_3","台","个","台"
"R_2dnW1VRuA5YPzRf","123","microwave_2","台","个","台"
"R_2dnW1VRuA5YPzRf","123","mincer_2","台","个","台"
"R_2dnW1VRuA5YPzRf","123","mirror_3","台","个","台"
"R_2dnW1VRuA5YPzRf","123","monitor_2","台","个","台"
"R_2dnW1VRuA5YPzRf","123","motorcycle_3","台","架","台"
"R_2dnW1VRuA5YPzRf","123","nailclippers_2","把","个","把"
"R_2dnW1VRuA5YPzRf","123","pakchoi_3","颗","个","颗"
"R_2dnW1VRuA5YPzRf","123","paperclip_4","个","枚","枚"
"R_2dnW1VRuA5YPzRf","123","piano_3","台","架","台"
"R_2dnW1VRuA5YPzRf","123","pipe_3","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","plane_4","架","个","架"
"R_2dnW1VRuA5YPzRf","123","popsicle_4","个","块","块"
"R_2dnW1VRuA5YPzRf","123","printer_4","台","个","台"
"R_2dnW1VRuA5YPzRf","123","racket_4","个","把","把"
"R_2dnW1VRuA5YPzRf","123","scissors_4","把","个","把"
"R_2dnW1VRuA5YPzRf","123","screwdriver_2","把","个","把"
"R_2dnW1VRuA5YPzRf","123","screwnut_4","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","silvermedal_2","块","个","块"
"R_2dnW1VRuA5YPzRf","123","slingshot_2","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","sofa_4","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","spoon_4","个","把","把"
"R_2dnW1VRuA5YPzRf","123","stapler_4","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","telescope_2","台","个","台"
"R_2dnW1VRuA5YPzRf","123","thermometer_3","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","tie_3","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","toothbrush_4","个","没有","没有"
"R_2dnW1VRuA5YPzRf","123","torch_2","个","块","块"
"R_2dnW1VRuA5YPzRf","123","triangleruler_4","个","把","把"
"R_2dnW1VRuA5YPzRf","123","truck_3","架","个","架"
"R_2dnW1VRuA5YPzRf","123","tv_2","台","个","台"
"R_2dnW1VRuA5YPzRf","123","washingmachine_2","台","台","台"
"R_2dnW1VRuA5YPzRf","123","watch_3","块","个","块"
"R_2dnW1VRuA5YPzRf","123","woodendoor_2","扇","个","扇"
"R_2E4etV4FwZnuv0F","154","abacus_3","把","个","把"
"R_2E4etV4FwZnuv0F","154","axe_2","把","只","把"
"R_2E4etV4FwZnuv0F","154","balance_2","台","个","台"
"R_2E4etV4FwZnuv0F","154","belt_3","条","根","条"
"R_2E4etV4FwZnuv0F","154","bicycle_2","辆","个","辆"
"R_2E4etV4FwZnuv0F","154","blackboard_2","面","个","面"
"R_2E4etV4FwZnuv0F","154","bow_4","把","只","把"
"R_2E4etV4FwZnuv0F","154","bracelet_3","只","个","只"
"R_2E4etV4FwZnuv0F","154","broom_2","把","条","把"
"R_2E4etV4FwZnuv0F","154","brush_3","把","支","把"
"R_2E4etV4FwZnuv0F","154","cabbage_2","个","没有","没有"
"R_2E4etV4FwZnuv0F","154","camera_3","台","个","台"
"R_2E4etV4FwZnuv0F","154","coffeemachine_3","台","个","台"
"R_2E4etV4FwZnuv0F","154","comb_4","把","个","把"
"R_2E4etV4FwZnuv0F","154","desklamp_3","个","台","台"
"R_2E4etV4FwZnuv0F","154","draftingcomp_4","把","支","把"
"R_2E4etV4FwZnuv0F","154","egg_4","只","个","只"
"R_2E4etV4FwZnuv0F","154","fan_3","台","个","台"
"R_2E4etV4FwZnuv0F","154","garlic_4","头","个","头"
"R_2E4etV4FwZnuv0F","154","glove_3","只","个","只"
"R_2E4etV4FwZnuv0F","154","guitar_3","把","个","把"
"R_2E4etV4FwZnuv0F","154","hairblower_2","把","个","把"
"R_2E4etV4FwZnuv0F","154","hammer_4","把","个","把"
"R_2E4etV4FwZnuv0F","154","handfan_4","把","面","把"
"R_2E4etV4FwZnuv0F","154","harp_2","架","把","架"
"R_2E4etV4FwZnuv0F","154","hat_2","顶","个","顶"
"R_2E4etV4FwZnuv0F","154","iron_4","台","个","台"
"R_2E4etV4FwZnuv0F","154","key_3","把","只","把"
"R_2E4etV4FwZnuv0F","154","laptop_3","台","个","台"
"R_2E4etV4FwZnuv0F","154","lighthouse_2","座","个","座"
"R_2E4etV4FwZnuv0F","154","microscope_3","台","个","台"
"R_2E4etV4FwZnuv0F","154","microwave_2","台","个","台"
"R_2E4etV4FwZnuv0F","154","mincer_2","台","个","台"
"R_2E4etV4FwZnuv0F","154","mirror_3","面","个","面"
"R_2E4etV4FwZnuv0F","154","monitor_2","台","个","台"
"R_2E4etV4FwZnuv0F","154","motorcycle_3","辆","个","辆"
"R_2E4etV4FwZnuv0F","154","nailclippers_2","只","个","只"
"R_2E4etV4FwZnuv0F","154","pakchoi_3","根","个","根"
"R_2E4etV4FwZnuv0F","154","paperclip_4","只","根","只"
"R_2E4etV4FwZnuv0F","154","piano_3","架","台","架"
"R_2E4etV4FwZnuv0F","154","pipe_3","只","个","只"
"R_2E4etV4FwZnuv0F","154","plane_4","架","个","架"
"R_2E4etV4FwZnuv0F","154","popsicle_4","支","只","支"
"R_2E4etV4FwZnuv0F","154","printer_4","台","个","台"
"R_2E4etV4FwZnuv0F","154","racket_4","把","支","把"
"R_2E4etV4FwZnuv0F","154","scissors_4","把","支","把"
"R_2E4etV4FwZnuv0F","154","screwdriver_2","把","支","把"
"R_2E4etV4FwZnuv0F","154","screwnut_4","只","个","只"
"R_2E4etV4FwZnuv0F","154","silvermedal_2","个","面","面"
"R_2E4etV4FwZnuv0F","154","slingshot_2","把","个","把"
"R_2E4etV4FwZnuv0F","154","sofa_4","个","没有","没有"
"R_2E4etV4FwZnuv0F","154","spoon_4","把","只","把"
"R_2E4etV4FwZnuv0F","154","stapler_4","只","个","只"
"R_2E4etV4FwZnuv0F","154","telescope_2","台","个","台"
"R_2E4etV4FwZnuv0F","154","thermometer_3","支","个","支"
"R_2E4etV4FwZnuv0F","154","tie_3","条","根","条"
"R_2E4etV4FwZnuv0F","154","toothbrush_4","把","支","把"
"R_2E4etV4FwZnuv0F","154","torch_2","把","只","把"
"R_2E4etV4FwZnuv0F","154","triangleruler_4","把","个","把"
"R_2E4etV4FwZnuv0F","154","truck_3","辆","个","辆"
"R_2E4etV4FwZnuv0F","154","tv_2","台","个","台"
"R_2E4etV4FwZnuv0F","154","washingmachine_2","台","个","台"
"R_2E4etV4FwZnuv0F","154","watch_3","只","个","只"
"R_2E4etV4FwZnuv0F","154","woodendoor_2","扇","个","扇"
"R_2f27tIAJhNyXhJs","153","abacus_3","只","个","只"
"R_2f27tIAJhNyXhJs","153","axe_2","个","没有","没有"
"R_2f27tIAJhNyXhJs","153","balance_2","架","个","架"
"R_2f27tIAJhNyXhJs","153","belt_3","个","没有","没有"
"R_2f27tIAJhNyXhJs","153","bicycle_2","辆","架","辆"
"R_2f27tIAJhNyXhJs","153","blackboard_2","个","台","台"
"R_2f27tIAJhNyXhJs","153","bow_4","张","把","张"
"R_2f27tIAJhNyXhJs","153","bracelet_3","只","个","只"
"R_2f27tIAJhNyXhJs","153","broom_2","把","个","把"
"R_2f27tIAJhNyXhJs","153","brush_3","把","个","把"
"R_2f27tIAJhNyXhJs","153","cabbage_2","个","没有","没有"
"R_2f27tIAJhNyXhJs","153","camera_3","台","个","台"
"R_2f27tIAJhNyXhJs","153","coffeemachine_3","个","台","台"
"R_2f27tIAJhNyXhJs","153","comb_4","把","只","把"
"R_2f27tIAJhNyXhJs","153","desklamp_3","个","没有","没有"
"R_2f27tIAJhNyXhJs","153","draftingcomp_4","只","个","只"
"R_2f27tIAJhNyXhJs","153","egg_4","枚","颗","枚"
"R_2f27tIAJhNyXhJs","153","fan_3","只","个","只"
"R_2f27tIAJhNyXhJs","153","garlic_4","头","颗","头"
"R_2f27tIAJhNyXhJs","153","glove_3","只","个","只"
"R_2f27tIAJhNyXhJs","153","guitar_3","只","个","只"
"R_2f27tIAJhNyXhJs","153","hairblower_2","个","只","只"
